document_id,document_name,document_source_url,document_content_type,document_md5_sum,translated,has_valid_text,author,geography_iso,types,date,author_is_party,collection_id,family_id,family_name,family_slug,role,variant,status,num_text_blocks,num_pages
UNFCCC.non-party.1411.0,"Technical report on the technical analysis of the technical annex to the fourth biennial update report of Brazil submitted in accordance with decision 14/CP.19, paragraph 7, on 31 December 2020 - Part 1",https://unfccc.int/sites/default/files/resource/tatr6_2021_BRA.pdf,application/pdf,94eb2bda0fcc580a601a7353372e8eaa,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Technical Report'],2022-04-21,False,,UNFCCC.family.1411.0,"Technical report on the technical analysis of the technical annex to the fourth biennial update report of Brazil submitted in accordance with decision 14/CP.19, paragraph 7, on 31 December 2020",technical-report-on-the-technical-analysis-of-the-technical-annex-to-the-fourth-biennial-update-report-of-brazil-submitted-in-accordance-with-decision-14-cp-19-paragraph-7-on-31-december-2020_adf5,,,,125,14
UNFCCC.party.656.0,Israel First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Israel%20INDC.pdf,application/pdf,d2e541ac46f186ee7cd047bd7469a9e1,False,True,['Israel'],ISR,['Nationally Determined Contribution'],2016-11-22,True,,UNFCCC.family.656.0,Israel First NDC (Archived),israel-first-ndc-archived_f1d0,,,,42,5
UNFCCC.party.107.0,Bangladesh First NDC (Interim-Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Updated_NDC_of_Bangladesh.pdf,application/pdf,4e0f09d7bd65ce9131fc5549b22748be,False,True,['Bangladesh'],BGD,['Nationally Determined Contribution'],2020-12-31,True,,UNFCCC.family.107.0,Bangladesh First NDC (Interim-Updated submission),bangladesh-first-ndc-interim-updated-submission_3ea2,,,,60,18
UNFCCC.non-party.1240.0,Submission by the Global CCS Institute to the first Global Stocktake,https://unfccc.int/sites/default/files/resource/202208101609---GCCSI_GST-2TDSubmission-Aug2022.pdf,application/pdf,eb21461c3e878c9952ee6c08ccddf764,False,True,['Global CCS Institute'],nan,['Submission to the Global Stocktake'],2022-08-15,False,,UNFCCC.family.1240.0,Submission by the Global CCS Institute to the first Global Stocktake,submission-by-the-global-ccs-institute-to-the-first-global-stocktake_b608,,,,37,5
UNFCCC.non-party.562.0,"Global Stocktake Submission: ""Country"" of Permafrost Submission from Stockholm University, Sweden",https://unfccc.int/sites/default/files/resource/202203012111---GST%20Submission%20Permafrost%20Stockholm%20University%20220228_v2.pdf,application/pdf,f5914596edb24513f2fe86a6cb94fe2a,False,True,['Stockholm University'],nan,['Submission to the Global Stocktake'],2022-04-01,False,,UNFCCC.family.562.0,"Global Stocktake Submission: ""Country"" of Permafrost Submission from Stockholm University, Sweden",global-stocktake-submission-country-of-permafrost-submission-from-stockholm-university-sweden_fab0,,,,50,5
UNFCCC.party.943.0,Niger First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Niger-INDC-versionfinale.pdf,application/pdf,8ea539d4549717549b6a1e67f37adf6f,True,True,['Niger'],NER,['Nationally Determined Contribution'],2016-09-21,True,,UNFCCC.family.942.0,Niger First NDC (Archived),niger-first-ndc-archived_cc70,,,,132,17
UNFCCC.party.843.0,Mongolia. Biennial update report (BUR). BUR 1. National inventory report.,https://unfccc.int/sites/default/files/resource/64281305_Mongolia-BUR1-1-NIR%20Mongolia%20082017.pdf,application/pdf,fbacfa183b1416848c4ca7f2fb90ab04,False,True,['Mongolia'],MNG,['National Inventory Report'],2017-08-06,True,,UNFCCC.family.843.0,Mongolia. Biennial update report (BUR). BUR 1. National inventory report.,mongolia-biennial-update-report-bur-bur-1-national-inventory-report_39e3,,,,1158,123
UNFCCC.non-party.333.0,Constituted Body GST synthesis report: Inputs to the technical assessment component of the first global stocktake on the impacts of the implementation of response measures,https://unfccc.int/sites/default/files/resource/KCI_GST_synthesis_report_2022.pdf,application/pdf,797b9799995abb7765a97edf32111349,False,True,['UNFCCC Katowice Committee of Experts on Impact of Implementation of Response Measures'],nan,['Synthesis Report'],2022-03-03,False,,UNFCCC.family.333.0,Constituted Body GST synthesis report: Inputs to the technical assessment component of the first global stocktake on the impacts of the implementation of response measures,constituted-body-gst-synthesis-report-inputs-to-the-technical-assessment-component-of-the-first-global-stocktake-on-the-impacts-of-the-implementation-of-response-measures_cf0c,,,,90,7
UNFCCC.non-party.462.0,Facilitative sharing of views record - BUR1 El-Salvador,https://unfccc.int/sites/default/files/resource/FSVR1_SLV.pdf,application/pdf,68e25768c488c8895242008689ddea16,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2021-04-09,False,,UNFCCC.family.462.0,Facilitative sharing of views record - BUR1 El-Salvador,facilitative-sharing-of-views-record-bur1-el-salvador_c722,,,,42,3
UNFCCC.non-party.250.0,Climate Action Pathway: Energy. Action Table,https://unfccc.int/sites/default/files/resource/Energy_ActionTable_2.1_0.pdf,application/pdf,a84945d525f98dcd5d9f1046c92e7c6e,False,True,['Climate Action Pathway: Energy'],nan,['Publication'],2021-06-24,False,,UNFCCC.family.250.0,Climate Action Pathway: Energy. Action Table,climate-action-pathway-energy-action-table_c7fd,,,,576,55
UNFCCC.party.920.0,Netherlands. National Communication (NC). NC 7.,https://unfccc.int/sites/default/files/resource/Seventh%20Netherlands%20National%20Communication%20under%20the%20UNFCCC%20update%202018.pdf,application/pdf,23702ff87dd66cd3a48ea0a6bc7dd699,False,True,['Netherlands'],NLD,['National Communication'],2018-02-14,True,,UNFCCC.family.920.0,Netherlands. National Communication (NC). NC 7.,netherlands-national-communication-nc-nc-7_c9a0,,,,2052,260
UNFCCC.party.820.0,Meeting the Fast Start Commitment: U.S. Climate Finance in Fiscal Year 2012,http://unfccc.int/files/cooperation_support/financial_mechanism/fast_start_finance/application/pdf/cop_fsf_usa_2013.pdf,application/pdf,746d41270f2227c75e56e151bf81531d,False,True,['United States of America'],USA,['Fast-Start Finance Report'],2013-09-02,True,,UNFCCC.family.820.0,Meeting the Fast Start Commitment: U.S. Climate Finance in Fiscal Year 2012,meeting-the-fast-start-commitment-u-s-climate-finance-in-fiscal-year-2012_fd7c,,,,110,16
UNFCCC.non-party.1323.0,Technical analysis of the first biennial update report of Antigua and Barbuda submitted on 3 March 2020. Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2020_ATG.pdf,application/pdf,828b733512c39cf7ff2b08ebbb79dbae,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2021-02-10,False,,UNFCCC.family.1323.0,Technical analysis of the first biennial update report of Antigua and Barbuda submitted on 3 March 2020. Summary report by the team of technical experts,technical-analysis-of-the-first-biennial-update-report-of-antigua-and-barbuda-submitted-on-3-march-2020-summary-report-by-the-team-of-technical-experts_1d2d,,,,199,25
UNFCCC.party.582.0,Guinea First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/INDC_Guinea_english_version%20UNFCCC.pdf,application/pdf,08b65e59d8d4898edeb867a664891baf,False,True,['Guinea'],GIN,['Nationally Determined Contribution'],2016-09-21,True,,UNFCCC.family.582.0,Guinea First NDC (Archived),guinea-first-ndc-archived_fb41,,,,139,15
UNFCCC.non-party.1194.0,Chapter 2: Mitigation Pathways Compatible with 1.5°C in the Context of Sustainable Development,https://www.ipcc.ch/site/assets/uploads/sites/2/2022/06/SR15_Chapter_2_LR.pdf,application/pdf,ca049e4a29b646e7a6973c7c8399e06d,False,True,['IPCC'],nan,['IPCC Report'],2018-10-01,False,,UNFCCC.family.1192.0,Special Report on Global Warming of 1.5 ºC,special-report-on-global-warming-of-1-5-oc_4bfd,,,,634,82
UNFCCC.party.735.0,Lebanon. National Communication (NC). NC 3.,https://unfccc.int/sites/default/files/resource/lbnnc3.pdf,application/pdf,0bfa65ed1dda09bac55d1c136a5c8f42,False,True,['Lebanon'],LBN,['National Communication'],2016-11-17,True,,UNFCCC.family.735.0,Lebanon. National Communication (NC). NC 3.,lebanon-national-communication-nc-nc-3_f923,,,,1613,237
UNFCCC.party.635.0,Indonesia. Biennial update report (BUR). BUR 2.,https://unfccc.int/sites/default/files/resource/Indonesia-2nd_BUR.pdf,application/pdf,e06c06418eb6ca4c4c0b4d11265bc544,False,True,['Indonesia'],IDN,['Biennial Update Report'],2018-12-27,True,,UNFCCC.family.635.0,Indonesia. Biennial update report (BUR). BUR 2.,indonesia-biennial-update-report-bur-bur-2_6eff,,,,1038,167
UNFCCC.party.164.0,Brazil. Biennial update report (BUR). BUR4 - Technical Annex II,https://unfccc.int/sites/default/files/resource/BUR4%20-%20Cerrado%20-%20Technical%20Annex_23fev2021.pdf,application/pdf,5f44dd92c134b6ded0f089fa0182103c,False,True,['Brazil'],BRA,['Biennial Update Report'],2020-12-31,True,,UNFCCC.family.163.0,Brazil. Biennial update report (BUR). BUR4.,brazil-biennial-update-report-bur-bur4_dd17,,,,85,14
UNFCCC.party.748.0,Liechtenstein: Fast‐Start Finance – Progress Report for the Period May 2010 to May 2012,http://unfccc.int/files/adaptation/application/pdf/liechtenstein_fsf_progresss_report_2012.pdf,application/pdf,8d38ecbb171a60bcef23589e53c9308c,False,True,['Liechtenstein'],LIE,['Fast-Start Finance Report'],2012-11-21,True,,UNFCCC.family.748.0,Liechtenstein: Fast‐Start Finance – Progress Report for the Period May 2010 to May 2012,liechtenstein-fast-start-finance-progress-report-for-the-period-may-2010-to-may-2012_9b82,,,,17,4
UNFCCC.party.1312.0,Tajikistan First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/INDC-TJK%20final%20ENG.pdf,application/pdf,74faf540bbe5b3f98519c94f5b57579c,False,True,['Tajikistan'],TJK,['Nationally Determined Contribution'],2017-03-22,True,,UNFCCC.family.1312.0,Tajikistan First NDC (Archived),tajikistan-first-ndc-archived_2739,,,,53,5
UNFCCC.party.1443.0,The Republic of North Macedonia First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Submission_Republic_of_Macedonia_20150805144001_135181.pdf,application/pdf,26b3bd6cd76921523be45f6d5651d686,False,True,['North Macedonia (Republic of North Macedonia)'],MKD,['Nationally Determined Contribution'],2018-01-09,True,,UNFCCC.family.1443.0,The Republic of North Macedonia First NDC (Archived),the-republic-of-north-macedonia-first-ndc-archived_13b9,,,,82,9
UNFCCC.party.1212.0,Sri Lanka. National Communication (NC). NC 2.,https://unfccc.int/sites/default/files/resource/SNC_final.pdf,application/pdf,1386b3643824b9256a971eed7a8f21ef,False,True,['Sri Lanka'],LKA,['National Communication'],2012-03-16,True,,UNFCCC.family.1212.0,Sri Lanka. National Communication (NC). NC 2.,sri-lanka-national-communication-nc-nc-2_0fe8,,,,1760,207
UNFCCC.party.1543.0,United States of America. National Communication (NC). NC 8. Biennial Reports (BR). BR5,https://unfccc.int/sites/default/files/resource/US%202022%20NC8-BR5.pdf,application/pdf,c4b10d3fad81d23b601885807d1ea40a,False,True,['United States of America'],USA,"['National Communication', 'Biennial Report']",2022-12-29,True,,UNFCCC.family.1543.0,United States of America. National Communication (NC). NC 8. Biennial Reports (BR). BR5,united-states-of-america-national-communication-nc-nc-8-biennial-reports-br-br5_fafe,,,,3065,440
UNFCCC.party.648.0,Iraq First NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Iraq%20NDC%20Document.docx,application/pdf,e8e3df8410c84ca09ff4e0ccf4678fb2,True,True,['Iraq'],IRQ,['Nationally Determined Contribution'],2021-10-15,True,,UNFCCC.family.648.0,Iraq First NDC,iraq-first-ndc_3fae,,,,0,0
UNFCCC.party.908.0,Nauru. National Communication (NC). NC 2.,https://unfccc.int/sites/default/files/resource/Final_Nauru_SNC_Report_revised.pdf,application/pdf,cdfd5d04705e6a09eee8ed9a1dac2214,False,True,['Nauru'],NRU,['National Communication'],2015-04-01,True,,UNFCCC.family.908.0,Nauru. National Communication (NC). NC 2.,nauru-national-communication-nc-nc-2_1ca2,,,,1511,212
UNFCCC.non-party.278.0,Annex VIII: Acronyms,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_AnnexVIII.pdf,application/pdf,394652dfb4338a0988d39241b53acb04,False,True,['IPCC'],nan,['IPCC Report'],2021-08-01,False,,UNFCCC.family.270.0,Climate Change 2021: The Physical Science Basis,climate-change-2021-the-physical-science-basis_0ba0,,,,32,10
UNFCCC.party.808.0,Mauritania. Biennial update report (BUR). BUR 2.,https://unfccc.int/sites/default/files/resource/BUR2-MAURITANIE-VF.pdf,application/pdf,2be4c81ee64594fb560ff8b262235aa7,True,True,['Mauritania'],MRT,['Biennial Update Report'],2021-02-25,True,,UNFCCC.family.808.0,Mauritania. Biennial update report (BUR). BUR 2.,mauritania-biennial-update-report-bur-bur-2_11ae,,,,643,92
UNFCCC.party.1416.0,Thailand First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Thailand_INDC.pdf,application/pdf,25ca3e27d9eaf6de836dfc8f134faced,False,True,['Thailand'],THA,['Nationally Determined Contribution'],2016-09-21,True,,UNFCCC.family.1416.0,Thailand First NDC (Archived),thailand-first-ndc-archived_3420,,,,53,7
UNFCCC.party.1516.0,United Arab Emirates First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/UAE%20INDC%20-%2022%20October.pdf,application/pdf,8b8fa0499cdf9218802cc1bb272c1cbf,False,True,['United Arab Emirates'],ARE,['Nationally Determined Contribution'],2016-09-21,True,,UNFCCC.family.1516.0,United Arab Emirates First NDC (Archived),united-arab-emirates-first-ndc-archived_8f77,,,,66,5
UNFCCC.party.1247.0,Submission By the Republic of Zambia on behalf of the African Group of Negotiators (AGN): Views on the Technical Phase of the First Global Stocktake under the Paris Agreement,https://unfccc.int/sites/default/files/resource/202205181240---AGN%20Submission%20by%20the%20Republic%20of%20Zambia%20on%20GST.pdf,application/pdf,ff1f39b2e027d34562e58ed514cec8b5,False,True,"['African Group', 'Zambia']",XAB,['Submission to the Global Stocktake'],2022-05-23,True,,UNFCCC.family.1247.0,Submission By the Republic of Zambia on behalf of the African Group of Negotiators (AGN): Views on the Technical Phase of the First Global Stocktake under the Paris Agreement,submission-by-the-republic-of-zambia-on-behalf-of-the-african-group-of-negotiators-agn-views-on-the-technical-phase-of-the-first-global-stocktake-under-the-paris-agreement_10fb,,,,33,4
UNFCCC.party.875.0,National Decarbonization Plan - Government of Costa Rica 2018-2050,https://unfccc.int/sites/default/files/resource/NationalDecarbonizationPlan.pdf,application/pdf,80bc6233e40e0898c410c236186e3661,False,True,['Costa Rica'],CRI,['Long-Term Low-Emission Development Strategy'],2019-12-12,True,,UNFCCC.family.874.0,National Decarbonization Plan - Government of Costa Rica 2018-2050,national-decarbonization-plan-government-of-costa-rica-2018-2050_abef,,,,1020,113
UNFCCC.non-party.1427.0,The First Global Stocktake International Renewable Energy Agency (IRENA) Submission,https://unfccc.int/sites/default/files/resource/202205251048---IRENA%20Submission%20Global%20Stocktake%20May%202022.pdf,application/pdf,3e4f5247ff84b300fc84ce860a510736,False,True,['International Renewable Energy Agency (IRENA)'],nan,['Submission to the Global Stocktake'],2022-06-03,False,,UNFCCC.family.1427.0,The First Global Stocktake International Renewable Energy Agency (IRENA) Submission,the-first-global-stocktake-international-renewable-energy-agency-irena-submission_67e8,,,,228,23
UNFCCC.non-party.1376.0,Technical analysis of the second biennial update report of Panama submitted on 27 March 2021 Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2021_PAN_1.pdf,application/pdf,30ec2a0263b7ab40f39e2c91d0c4f218,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2022-03-18,False,,UNFCCC.family.1376.0,Technical analysis of the second biennial update report of Panama submitted on 27 March 2021 Summary report by the team of technical experts,technical-analysis-of-the-second-biennial-update-report-of-panama-submitted-on-27-march-2021-summary-report-by-the-team-of-technical-experts_a157,,,,222,24
UNFCCC.non-party.1690.0,Best Practice in Aligning International Public Finance with the Paris Agreement,https://unfccc.int/sites/default/files/GST/2023-04/Oil%20Change%20International%20-Global%20Stocktake%20Input_Finance%20Flows.pdf,application/pdf,0e80ee2c64c0e706f12e2d8db8b024fb,False,True,['Oil Change International'],nan,['Submission to the Global Stocktake'],2023-04-03,False,,UNFCCC.family.1690.0,Best Practice in Aligning International Public Finance with the Paris Agreement,best-practice-in-aligning-international-public-finance-with-the-paris-agreement_8409,,,,51,6
UNFCCC.party.760.0,Long-Term Strategy 2050 - Austria,https://unfccc.int/sites/default/files/resource/LTS1_Austria.pdf,application/pdf,f92110a292d3f63cbdef334855449d77,False,True,['Austria'],AUT,['Long-Term Low-Emission Development Strategy'],2020-12-11,True,,UNFCCC.family.760.0,Long-Term Strategy 2050 - Austria,long-term-strategy-2050-austria_ade5,,,,1065,128
UNFCCC.party.703.0,Kenya First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Kenya%27s%20First%20%20NDC%20%28updated%20version%29.pdf,application/pdf,5b4c3dbcc4d741214deb73c84c767dd6,False,True,['Kenya'],KEN,"['Nationally Determined Contribution', 'Adaptation Communication']",2020-12-28,True,,UNFCCC.family.703.0,Kenya First NDC (Updated submission),kenya-first-ndc-updated-submission_31ad,,,,35,20
UNFCCC.party.152.0,Bosnia and Herzegovina First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/INDC%20Bosnia%20and%20Herzegovina.pdf,application/pdf,04f13532589278a012b17c33f970ae8d,False,True,['Bosnia and Herzegovina'],BIH,['Nationally Determined Contribution'],2017-03-16,True,,UNFCCC.family.152.0,Bosnia and Herzegovina First NDC (Archived),bosnia-and-herzegovina-first-ndc-archived_8629,,,,20,5
UNFCCC.party.1508.0,Ukraine First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Ukraine%20First%20NDC.pdf,application/pdf,4c7b5a9ea7a39b515001f70786dbcdac,False,True,['Ukraine'],UKR,['Nationally Determined Contribution'],2016-09-19,True,,UNFCCC.family.1508.0,Ukraine First NDC (Archived),ukraine-first-ndc-archived_eaa7,,,,9,5
UNFCCC.non-party.895.0,Nationally determined contributions under the Paris Agreement. Synthesis report by the secretariat,https://unfccc.int/sites/default/files/resource/cma2021_02A.pdf,application/pdf,b966796fb27e7807a352c6296963c762,False,True,['UNFCCC Secretariat'],nan,['Synthesis Report'],2021-02-26,False,,UNFCCC.family.889.0,Nationally determined contributions under the Paris Agreement. Synthesis report by the secretariat,nationally-determined-contributions-under-the-paris-agreement-synthesis-report-by-the-secretariat_64bc,,,,277,33
UNFCCC.party.916.0,Nepal's Long-term Strategy for Net-zero Emissions,https://unfccc.int/sites/default/files/resource/NepalLTLEDS.pdf,application/pdf,f0040e4c23c645ab434b38f89dca6a1f,False,True,['Nepal'],NPL,['Long-Term Low-Emission Development Strategy'],2021-10-31,True,,UNFCCC.family.916.0,Nepal's Long-term Strategy for Net-zero Emissions,nepal-s-long-term-strategy-for-net-zero-emissions_1c6a,,,,219,37
UNFCCC.party.816.0,Mauritius. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/First%20Biennial%20Update%20Report%20-%20Republic%20of%20Mauritius.pdf,application/pdf,bd4f942396a7ceff5937064d765ab109,False,True,['Mauritius'],MUS,['Biennial Update Report'],2021-12-31,True,,UNFCCC.family.816.0,Mauritius. Biennial update report (BUR). BUR 1.,mauritius-biennial-update-report-bur-bur-1_b192,,,,1533,243
UNFCCC.party.3.0,2050 Carbon Neutral Strategy of the Republic of Korea,https://unfccc.int/sites/default/files/resource/LTS1_RKorea.pdf,application/pdf,5cfc81aedfc5aba81ccc01ed34f62ff3,False,True,['South Korea'],KOR,['Long-Term Low-Emission Development Strategy'],2020-12-31,True,,UNFCCC.family.3.0,2050 Carbon Neutral Strategy of the Republic of Korea,2050-carbon-neutral-strategy-of-the-republic-of-korea_3c88,,,,1209,131
UNFCCC.party.1475.0,Trinidad and Tobago First NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Trinidad%20and%20Tobago%20Final%20INDC.pdf,application/pdf,401c9242a0ff46f25aad06dfd5728b58,False,True,['Trinidad and Tobago'],TTO,['Nationally Determined Contribution'],2018-02-22,True,,UNFCCC.family.1475.0,Trinidad and Tobago First NDC,trinidad-and-tobago-first-ndc_aab9,,,,37,6
UNFCCC.party.91.0,Austria. 2021 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/aut-2021-nir-15apr21.zip,,,True,False,['Austria'],AUT,['National Inventory Report'],2021-04-15,True,,UNFCCC.family.91.0,Austria. 2021 National Inventory Report (NIR),austria-2021-national-inventory-report-nir_613f,,,,0,0
UNFCCC.non-party.1439.0,The LANCET Countdown: Tracking progress on climate and health. Submission to the UNFCCC Global Stocktake first technical call,https://unfccc.int/sites/default/files/resource/202204200924---Lancet%20Countdown_GST%20submission.pdf,application/pdf,c6ef71dffaf37953db99fc2345781180,False,True,['The LANCET Countdown on Health and Climate Change'],nan,['Submission to the Global Stocktake'],2022-05-17,False,,UNFCCC.family.1439.0,The LANCET Countdown: Tracking progress on climate and health. Submission to the UNFCCC Global Stocktake first technical call,the-lancet-countdown-tracking-progress-on-climate-and-health-submission-to-the-unfccc-global-stocktake-first-technical-call_5dbb,,,,174,17
UNFCCC.non-party.1368.0,Technical analysis of the second biennial update report of Ghana submitted on 19 February 2019. Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2019_GHA.pdf,application/pdf,b5888d9b280a940d2366a1e5d1c60ce2,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2019-09-04,False,,UNFCCC.family.1368.0,Technical analysis of the second biennial update report of Ghana submitted on 19 February 2019. Summary report by the team of technical experts,technical-analysis-of-the-second-biennial-update-report-of-ghana-submitted-on-19-february-2019-summary-report-by-the-team-of-technical-experts_2bbe,,,,192,24
UNFCCC.party.1575.0,Viet Nam First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/VIETNAM%27S%20INDC.pdf,application/pdf,bcaefb5e4e03c14d2708504aacdae102,False,True,['Vietnam'],VNM,['Nationally Determined Contribution'],2016-11-03,True,,UNFCCC.family.1575.0,Viet Nam First NDC (Archived),viet-nam-first-ndc-archived_9009,,,,134,11
UNFCCC.party.1224.0,Stratégie à long terme de la Belgique,https://unfccc.int/sites/default/files/resource/LTS_BE_EN_summary.pdf,application/pdf,e17793d67f359830db442d92f442dc42,False,True,['Belgium'],BEL,['Long-Term Low-Emission Development Strategy'],2020-12-10,True,,UNFCCC.family.1223.0,Stratégie à long terme de la Belgique,strategie-a-long-terme-de-la-belgique_fc44,,,,111,11
UNFCCC.non-party.1268.0,Submission to the UNFCCC ahead of the first Technical Dialogue of the Global Stocktake: Institute for Sustainable Development and International Relations (IDDRI),https://unfccc.int/sites/default/files/resource/202203011851---IDDRI%20submission%20to%20the%20UNFCCC%20ahead%20of%20the%20first%20Technical%20Dialogue%20of%20the%20Global%20Stocktake.pdf,application/pdf,f82d1e3135d7d714dfaf6eccdb731efd,False,True,['Institute for Sustainable Development and International Relations (IDDRI)'],nan,['Submission to the Global Stocktake'],2022-04-13,False,,UNFCCC.family.1268.0,Submission to the UNFCCC ahead of the first Technical Dialogue of the Global Stocktake: Institute for Sustainable Development and International Relations (IDDRI),submission-to-the-unfccc-ahead-of-the-first-technical-dialogue-of-the-global-stocktake-institute-for-sustainable-development-and-international-relations-iddri_3237,,,,101,17
UNFCCC.party.1093.0,Saint Lucia. Biennial update report (BUR). BUR 1. National inventory report.,https://unfccc.int/sites/default/files/resource/Saint%20Lucia%202020%20GhG%20Inventory%20revised%20Dec%202021.pdf,application/pdf,3af0707f4cb59b70fe47cb59dcb07ee9,False,True,['Saint Lucia'],LCA,['National Inventory Report'],2021-12-30,True,,UNFCCC.family.1093.0,Saint Lucia. Biennial update report (BUR). BUR 1. National inventory report.,saint-lucia-biennial-update-report-bur-bur-1-national-inventory-report_4581,,,,1203,119
UNFCCC.party.1504.0,Uganda's Updated NDC,https://unfccc.int/sites/default/files/NDC/2022-09/Updated%20NDC%20_Uganda_2022%20Final.pdf,application/pdf,dea2781f97331b4f362864f759454d50,False,True,['Uganda'],UGA,['Nationally Determined Contribution'],2022-09-12,True,,UNFCCC.family.1504.0,Uganda's Updated NDC,uganda-s-updated-ndc_20d3,,,,415,69
UNFCCC.non-party.899.0,Nationally determined contributions under the Paris Agreement. Synthesis report by the secretariat,https://unfccc.int/sites/default/files/resource/cma2021_08A.pdf,application/pdf,f7979cf28ab2215b552167f28da7abfd,False,True,['UNFCCC Secretariat'],nan,['Synthesis Report'],2021-09-17,False,,UNFCCC.family.889.0,Nationally determined contributions under the Paris Agreement. Synthesis report by the secretariat,nationally-determined-contributions-under-the-paris-agreement-synthesis-report-by-the-secretariat_64bc,,,,352,42
UNFCCC.non-party.1448.0,"The University of Cambridge on behalf of the PARIS REINFORCE project input to the first global stocktake: SYR (e) Efforts to enhance understanding, action and support, on a cooperative and facilitative basis, related to averting, minimizing and addressing loss and damage associated with the adverse effects of climate change",https://unfccc.int/sites/default/files/resource/202205131738---PARIS%20REINFORCE%20GST%20Submission%20Climate%20Risks%20and%20Damages.pdf,application/pdf,bc2e2c1838083b6751c53f7d7460701d,False,True,"['Paris Reinforce', 'University of Cambridge']",nan,['Submission to the Global Stocktake'],2022-05-17,False,,UNFCCC.family.1448.0,"The University of Cambridge on behalf of the PARIS REINFORCE project input to the first global stocktake: SYR (e) Efforts to enhance understanding, action and support, on a cooperative and facilitative basis, related to averting, minimizing and addressing loss and damage associated with the adverse effects of climate change",the-university-of-cambridge-on-behalf-of-the-paris-reinforce-project-input-to-the-first-global-stocktake-syr-e-efforts-to-enhance-understanding-action-and-support-on-a-cooperative-and-facilitative-basis-related-to-averting-minimizing-and-addressing-loss-and-damage-associated-with-the-adverse-effects-of-climate-change_2945,,,,39,6
UNFCCC.non-party.317.0,Compilation and synthesis of fourth biennial reports of Parties included in Annex I to the Convention. Report by the secretariat. Addendum,https://unfccc.int/sites/default/files/resource/sbi2020_inf10a01.pdf,application/pdf,7b675b7ba7d694a6e4ac8094aa13c83c,False,True,['UNFCCC Secretariat'],nan,['Synthesis Report'],2020-11-12,False,,UNFCCC.family.317.0,Compilation and synthesis of fourth biennial reports of Parties included in Annex I to the Convention. Report by the secretariat. Addendum,compilation-and-synthesis-of-fourth-biennial-reports-of-parties-included-in-annex-i-to-the-convention-report-by-the-secretariat-addendum_1ce2,,,,746,101
UNFCCC.party.867.0,Namibia First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Namibia%27s%20Updated%20NDC_%20FINAL%2025%20July%202021.pdf,application/pdf,e6bce3f7fe820f0a0112413b9d286514,False,True,['Namibia'],NAM,['Nationally Determined Contribution'],2021-07-30,True,,UNFCCC.family.867.0,Namibia First NDC (Updated submission),namibia-first-ndc-updated-submission_de68,,,,361,75
UNFCCC.party.967.0,Norway. 2022 National Inventory Report (NIR),https://unfccc.int/sites/default/files/resource/nor-2022-nir-8apr22.zip,,,True,False,['Norway'],NOR,['National Inventory Report'],2022-04-08,True,,UNFCCC.family.967.0,Norway. 2022 National Inventory Report (NIR),norway-2022-national-inventory-report-nir_5414,,,,0,0
UNFCCC.party.672.0,Japan First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/SUBMISSION%20OF%20JAPAN%27S%20NATIONALLY%20DETERMINED%20CONTRIBUTION%20%28NDC%29.PDF,application/pdf,0923e16b9569e6d6de249cfac0af6493,False,True,['Japan'],JPN,['Nationally Determined Contribution'],2020-03-31,True,,UNFCCC.family.672.0,Japan First NDC (Archived),japan-first-ndc-archived_47f7,,,,85,20
